"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Spermatocyte","Sertoli","TENM3","ADGRL2",0.000114738475105914,0.01,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Sertoli","TENM3","ADGRL2",9.50722991551014e-05,0.02,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","Sertoli","TENM3","ADGRL2",7.41187694628402e-05,0.01,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Sertoli","TENM3","ADGRL2",0.00143060371596017,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Leydig","TENM3","ADGRL2",7.90400215069627e-06,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Leydig","TENM3","ADGRL2",2.62083204881951e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Myoid","TENM3","ADGRL2",6.29544300428742e-06,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Myoid","TENM3","ADGRL2",2.08572115854021e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Fibroblast","TENM3","ADGRL2",4.51856783840901e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Fibroblast","TENM3","ADGRL2",1.21662919466596e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Fibroblast","TENM3","ADGRL2",1.00766253720795e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Fibroblast","TENM3","ADGRL2",0.000393430157682608,0.03,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","Fibroblast","TENM3","ADGRL2",7.86300756610265e-06,0.01,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Fibroblast","TENM3","ADGRL2",0.000149625933549199,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","Fibroblast","TENM3","ADGRL2",1.23468821557731e-05,0.01,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Endothelial","TENM3","ADGRL2",1.51351584559041e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Endothelial","TENM3","ADGRL2",4.06385623704741e-06,0.03,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Endothelial","TENM3","ADGRL2",3.36625342260262e-06,0.01,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","Endothelial","TENM3","ADGRL2",2.62609718153241e-06,0.02,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Endothelial","TENM3","ADGRL2",5.01666127381888e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Sertoli","TENM4","ADGRL2",0.0346224047259999,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Fibroblast","TENM4","ADGRL2",6.07258771260613e-05,0.04,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Fibroblast","TENM4","ADGRL2",0.00358233780211699,0.01,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","SSC","FLRT2","ADGRL3",2.67481961817564e-05,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Spermatocyte","FLRT2","ADGRL3",1.82500675312462e-05,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Spermatid","FLRT2","ADGRL3",1.55699255077959e-05,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Sertoli","FLRT2","ADGRL3",0.00330891131098385,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Leydig","FLRT2","ADGRL3",3.05049365585777e-05,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Myoid","FLRT2","ADGRL3",1.82949290418655e-05,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Fibroblast","FLRT2","ADGRL3",3.24931696677918e-05,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Endothelial","FLRT2","ADGRL3",1.01510278492112e-05,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","SSC","TENM2","ADGRL3",6.30274099770708e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","SSC","TENM2","ADGRL3",5.35331059180114e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Spermatocyte","TENM2","ADGRL3",4.29580313439362e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Spermatocyte","TENM2","ADGRL3",3.6515513196003e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Spermatid","TENM2","ADGRL3",3.6681119646532e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Spermatid","TENM2","ADGRL3",3.11597912295076e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Sertoli","TENM2","ADGRL3",0.000793385179397842,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Sertoli","TENM2","ADGRL3",0.000665137697991426,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Leydig","TENM2","ADGRL3",7.25555299879839e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Leydig","TENM2","ADGRL3",6.11957881281046e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Myoid","TENM2","ADGRL3",4.33810168397885e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Myoid","TENM2","ADGRL3",3.66731106459878e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Fibroblast","TENM2","ADGRL3",7.61994742066817e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Fibroblast","TENM2","ADGRL3",6.49523484844471e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Endothelial","TENM2","ADGRL3",2.3789844927168e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Endothelial","TENM2","ADGRL3",2.02881395298802e-06,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","SSC","TENM3","ADGRL3",3.30632760713071e-05,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","SSC","TENM3","ADGRL3",0.000108496213664194,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Spermatocyte","TENM3","ADGRL3",2.27112116751606e-05,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Spermatocyte","TENM3","ADGRL3",7.46824646665471e-05,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Spermatid","TENM3","ADGRL3",1.92683005811112e-05,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Spermatid","TENM3","ADGRL3",6.32512001305214e-05,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Sertoli","TENM3","ADGRL3",0.0036830463353376,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatocyte","Sertoli","TENM3","ADGRL3",0.00112078171102988,0.01,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Spermatid","Sertoli","TENM3","ADGRL3",0.000923129181870837,0.02,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Leydig","Sertoli","TENM3","ADGRL3",0.000728926047393304,0.01,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Sertoli","TENM3","ADGRL3",0.0117244525445369,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","Sertoli","TENM3","ADGRL3",0.00115493379025826,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Leydig","TENM3","ADGRL3",3.55845333374838e-05,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Leydig","TENM3","ADGRL3",0.000114769126503321,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Myoid","TENM3","ADGRL3",2.17408517217299e-05,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Fibroblast","Myoid","TENM3","ADGRL3",7.04988211324416e-05,0,"TENM3_ADGRL3","TENM3 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Sertoli","Sertoli","TENM4","ADGRL3",0.251571073406771,0,"TENM4_ADGRL3","TENM4 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"SSC","Sertoli","NRG1","ERBB4",0.00642782075288112,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatid","Sertoli","NRG1","ERBB4",0.00261176359066755,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Sertoli","Sertoli","NRG1","ERBB4",0.153853125792585,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"SSC","SSC","NRG3","ERBB4",3.22841686601119e-05,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatocyte","SSC","NRG3","ERBB4",7.75944727680944e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatid","SSC","NRG3","ERBB4",7.36081019714512e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"SSC","Spermatocyte","NRG3","ERBB4",2.11753760194307e-05,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatocyte","Spermatocyte","NRG3","ERBB4",5.04527310785408e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatid","Spermatocyte","NRG3","ERBB4",4.79051357992592e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"SSC","Spermatid","NRG3","ERBB4",1.91940883093523e-05,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatocyte","Spermatid","NRG3","ERBB4",4.61328871066848e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatid","Spermatid","NRG3","ERBB4",4.37628157811313e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"SSC","Sertoli","NRG3","ERBB4",0.00355987496532283,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatocyte","Sertoli","NRG3","ERBB4",0.000944459229302093,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatid","Sertoli","NRG3","ERBB4",0.000886120102401555,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"SSC","Leydig","NRG3","ERBB4",2.1824813816616e-05,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatocyte","Leydig","NRG3","ERBB4",5.31387829039439e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatid","Leydig","NRG3","ERBB4",5.03388543778785e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"SSC","Myoid","NRG3","ERBB4",1.82470704576634e-05,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatocyte","Myoid","NRG3","ERBB4",4.49313036450868e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatid","Myoid","NRG3","ERBB4",4.25118244988055e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"SSC","Fibroblast","NRG3","ERBB4",3.48339703795984e-05,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatocyte","Fibroblast","NRG3","ERBB4",8.09657288856982e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatid","Fibroblast","NRG3","ERBB4",7.70769926915111e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"SSC","Endothelial","NRG3","ERBB4",1.21607025265069e-05,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatocyte","Endothelial","NRG3","ERBB4",2.82246823435005e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Spermatid","Endothelial","NRG3","ERBB4",2.6873087452719e-06,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Sertoli","Sertoli","NRG4","ERBB4",0.0441579987801199,0,"NRG4_ERBB4","NRG4 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Sertoli","Sertoli","CADM1","CADM1",0.169779601850634,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"Sertoli","SSC","CADM1","NECTIN3",0.00181847678590459,0,"CADM1_NECTIN3","CADM1 - NECTIN3","CADM","Cell-Cell Contact","uniprot"
"Sertoli","Sertoli","CADM1","NECTIN3",0.0320473487543895,0,"CADM1_NECTIN3","CADM1 - NECTIN3","CADM","Cell-Cell Contact","uniprot"
"Sertoli","Sertoli","LAMA1","ITGA6_ITGB1",0.025585486878727,0,"LAMA1_ITGA6_ITGB1","LAMA1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Sertoli","LAMA2","ITGA6_ITGB1",0.0196249119247104,0,"LAMA2_ITGA6_ITGB1","LAMA2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Sertoli","LAMA2","ITGA6_ITGB1",0.0021635818755739,0,"LAMA2_ITGA6_ITGB1","LAMA2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Sertoli","LAMA3","ITGA6_ITGB1",0.0110515712340648,0,"LAMA3_ITGA6_ITGB1","LAMA3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Sertoli","LAMB1","ITGA6_ITGB1",0.0109731035774275,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","Sertoli","LAMC1","ITGA6_ITGB1",0.000172062013323075,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
